PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,abf,num,lr
0290_02,Europa,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,TRUE,B,7,S
0290_03,Europa,,TRAPPIST-1e,43,FALSE,0,0,0,0,0,TRUE,B,7,S
0290_04,Europa,FALSE,55 Cancri e,9,FALSE,0,0,0,0,0,TRUE,B,7,S
0291_01,Europa,FALSE,TRAPPIST-1e,40,FALSE,0,6500,88,1090,0,TRUE,D,0,S
0294_01,Europa,TRUE,TRAPPIST-1e,50,FALSE,0,0,0,,0,TRUE,B,8,S
0297_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,90,2,1324,17,0,TRUE,G,7,P
0298_01,Europa,TRUE,55 Cancri e,57,FALSE,0,0,0,0,0,TRUE,A,3,P
0301_01,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,FALSE,,,
0302_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,0,15,0,1370,FALSE,F,7,P
0303_01,,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,TRUE,G,1,S
0304_01,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,422,0,1851,5166,FALSE,E,8,S
0305_01,Europa,FALSE,55 Cancri e,23,FALSE,0,584,0,20,2469,FALSE,C,7,P
0306_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,368,175,259,1,101,FALSE,E,9,S
0307_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,1359,0,0,TRUE,F,9,S
0309_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,1194,0,157,6,0,FALSE,F,0,S
0310_01,Europa,FALSE,TRAPPIST-1e,67,FALSE,,230,0,4476,241,FALSE,,,
0313_01,Earth,FALSE,PSO J318.5-22,60,FALSE,7,540,1,0,4,TRUE,F,8,P
0313_02,Earth,TRUE,55 Cancri e,,FALSE,0,0,,0,0,TRUE,G,0,P
0313_03,Earth,FALSE,55 Cancri e,49,FALSE,331,0,0,318,0,TRUE,F,8,P
0313_04,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,TRUE,G,0,P
0314_01,Earth,FALSE,55 Cancri e,26,FALSE,386,0,74,0,1330,FALSE,G,1,P
0315_01,,TRUE,PSO J318.5-22,35,FALSE,0,0,0,0,0,TRUE,G,2,S
0316_01,Europa,FALSE,TRAPPIST-1e,24,FALSE,0,2628,,170,0,TRUE,B,9,S
0316_02,Europa,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,,TRUE,B,9,S
0320_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,2,0,,0,FALSE,G,4,S
0320_02,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,5,3,0,,FALSE,G,4,S
0321_01,,FALSE,TRAPPIST-1e,59,TRUE,1018,0,209,0,0,FALSE,F,1,S
0322_01,Earth,TRUE,PSO J318.5-22,13,FALSE,0,0,0,0,0,FALSE,G,5,S
0324_01,Earth,TRUE,55 Cancri e,43,FALSE,0,0,0,0,0,FALSE,G,3,P
0326_01,Earth,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,FALSE,G,7,S
0327_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,17,0,784,0,2,TRUE,,,
0330_01,Europa,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,TRUE,C,4,S
0330_02,Europa,FALSE,TRAPPIST-1e,32,FALSE,247,4651,0,46,202,TRUE,C,4,S
0330_03,Europa,FALSE,TRAPPIST-1e,33,FALSE,443,317,0,148,1260,FALSE,C,4,S
0331_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,0,0,251,0,552,FALSE,F,2,P
0333_01,Mars,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,TRUE,F,3,P
0334_01,Mars,FALSE,TRAPPIST-1e,29,FALSE,5715,2,211,1476,0,FALSE,F,2,S
0336_01,Earth,FALSE,TRAPPIST-1e,44,FALSE,695,1,16,0,0,FALSE,F,4,P
0337_01,Mars,TRUE,55 Cancri e,2,FALSE,0,0,0,0,0,TRUE,F,3,S
0337_02,Mars,FALSE,TRAPPIST-1e,19,FALSE,417,349,634,3,1057,TRUE,F,3,S
0337_03,Mars,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,TRUE,F,3,S
0338_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,,0,0,TRUE,G,8,S
0340_01,Europa,TRUE,55 Cancri e,38,FALSE,0,0,0,0,0,TRUE,B,0,S
0341_01,Earth,TRUE,PSO J318.5-22,5,FALSE,0,0,0,0,0,FALSE,G,7,P
0343_01,Earth,FALSE,PSO J318.5-22,31,FALSE,121,0,0,274,907,FALSE,F,6,P
0345_01,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,FALSE,E,1,S
0346_01,Earth,TRUE,55 Cancri e,15,FALSE,0,0,0,0,0,TRUE,G,9,P
0347_01,Mars,FALSE,TRAPPIST-1e,27,FALSE,434,0,1434,0,0,FALSE,F,4,S
0348_01,Mars,FALSE,TRAPPIST-1e,22,FALSE,142,2876,202,3,0,TRUE,D,2,P
0348_02,Mars,,TRAPPIST-1e,36,FALSE,520,0,1865,0,0,TRUE,,,
0350_01,Earth,TRUE,PSO J318.5-22,14,FALSE,0,0,0,0,0,TRUE,G,0,P
0352_01,Mars,FALSE,TRAPPIST-1e,23,FALSE,2001,0,2975,0,0,FALSE,F,8,P
0355_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,TRUE,,,
0356_01,Europa,TRUE,55 Cancri e,36,FALSE,0,0,0,0,0,TRUE,B,5,P
0357_01,Earth,FALSE,TRAPPIST-1e,41,FALSE,,1198,0,124,572,FALSE,F,5,S
0358_01,Earth,TRUE,TRAPPIST-1e,50,FALSE,0,0,0,0,0,TRUE,G,0,S
0358_02,Earth,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,TRUE,G,0,S
0359_01,Earth,FALSE,PSO J318.5-22,26,FALSE,148,0,453,0,88,FALSE,F,6,S
0360_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,358,212,33,0,112,FALSE,F,7,S
0361_01,Earth,FALSE,55 Cancri e,33,FALSE,0,36,0,280,417,TRUE,F,8,S
0365_01,Earth,FALSE,55 Cancri e,,FALSE,0,0,0,685,21,FALSE,G,1,S
0368_01,Mars,FALSE,TRAPPIST-1e,26,FALSE,2832,107,4447,15,4,FALSE,F,2,P
0368_02,Mars,TRUE,TRAPPIST-1e,61,FALSE,0,0,0,0,0,TRUE,F,2,P
0369_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,592,177,58,TRUE,G,3,S
0370_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,0,95,0,441,1023,FALSE,F,3,P
0371_01,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,TRUE,F,4,P
0372_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,5,0,2766,0,FALSE,F,5,P
0373_01,Earth,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,FALSE,G,2,P
0375_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,0,558,0,230,FALSE,E,2,P
0376_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,116,0,786,6,0,TRUE,G,4,S
0377_01,Europa,FALSE,55 Cancri e,63,FALSE,0,1068,0,176,8188,FALSE,C,5,S
0378_01,Europa,FALSE,55 Cancri e,18,FALSE,17,215,4,5132,697,FALSE,B,1,S
0378_02,Europa,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,TRUE,B,1,S
0378_03,Europa,FALSE,TRAPPIST-1e,79,FALSE,5649,235,7,2579,2175,FALSE,B,1,S
0378_04,Europa,TRUE,TRAPPIST-1e,56,FALSE,0,0,0,0,0,TRUE,B,1,S
0378_05,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,TRUE,B,1,S
0378_06,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,2491,6,1173,1059,FALSE,B,1,S
0378_07,Europa,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,TRUE,B,1,S
0379_01,Earth,FALSE,TRAPPIST-1e,31,FALSE,198,0,591,0,164,TRUE,G,3,P
0380_01,Europa,TRUE,55 Cancri e,26,FALSE,0,0,0,0,0,TRUE,,,
0381_01,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,TRUE,B,6,P
0381_02,Europa,TRUE,55 Cancri e,38,FALSE,0,0,,0,0,TRUE,B,6,P
0382_01,,FALSE,,23,FALSE,348,0,0,4,368,FALSE,G,4,P
0383_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,82,773,0,3693,140,FALSE,G,5,S
0383_02,Earth,TRUE,PSO J318.5-22,34,FALSE,0,0,0,0,0,FALSE,G,5,S
0384_01,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,TRUE,G,6,S
0384_02,Earth,FALSE,TRAPPIST-1e,14,FALSE,3,0,881,25,0,TRUE,G,6,S
0385_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,13,747,0,0,128,FALSE,G,5,P
0387_01,Earth,TRUE,TRAPPIST-1e,49,FALSE,0,0,0,0,0,FALSE,G,6,P
0388_01,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,FALSE,G,7,S
0389_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,391,44,356,0,0,FALSE,E,3,P
0391_01,Europa,FALSE,PSO J318.5-22,27,TRUE,69,5728,0,0,987,TRUE,C,9,P
0392_01,Earth,FALSE,TRAPPIST-1e,48,FALSE,0,111,0,1508,0,FALSE,E,4,P
0395_01,Europa,FALSE,55 Cancri e,31,TRUE,0,11003,552,8157,5688,FALSE,B,7,P
0395_02,Europa,FALSE,55 Cancri e,61,FALSE,1,608,0,3835,1,FALSE,B,7,P
0396_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,TRUE,G,9,S
0397_01,Mars,TRUE,TRAPPIST-1e,45,FALSE,0,0,0,0,0,TRUE,F,9,S
0398_01,Mars,FALSE,TRAPPIST-1e,22,FALSE,28,420,36,6011,3,FALSE,D,3,S
0401_01,Mars,FALSE,TRAPPIST-1e,30,TRUE,1056,0,0,0,0,FALSE,D,4,S
0401_02,Mars,FALSE,TRAPPIST-1e,30,FALSE,1770,0,0,13,0,FALSE,D,4,S
0402_01,,TRUE,55 Cancri e,32,TRUE,0,0,0,0,0,TRUE,D,5,S
0403_01,Mars,FALSE,TRAPPIST-1e,43,TRUE,353,896,0,0,2,TRUE,D,3,P
0405_01,Earth,FALSE,55 Cancri e,17,FALSE,177,,0,310,7,FALSE,F,9,P
0407_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,,21,0,0,1699,FALSE,G,9,P
0407_02,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,465,0,5,223,FALSE,F,0,P
0407_03,Earth,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,FALSE,G,9,P
0408_01,Mars,FALSE,TRAPPIST-1e,35,FALSE,1134,113,52,0,0,FALSE,E,5,P
0409_01,Mars,FALSE,TRAPPIST-1e,31,FALSE,0,0,1116,2,0,FALSE,F,1,S
0410_01,Earth,FALSE,55 Cancri e,21,FALSE,0,150,0,567,0,FALSE,F,2,S
0411_01,Earth,FALSE,TRAPPIST-1e,16,FALSE,691,0,101,140,0,FALSE,F,1,P
0412_01,Europa,FALSE,TRAPPIST-1e,60,FALSE,0,7255,5952,1537,0,TRUE,C,1,P
0413_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,157,0,352,60,FALSE,F,2,P
0415_01,Earth,TRUE,TRAPPIST-1e,42,FALSE,0,0,0,0,0,FALSE,G,0,S
0417_01,Europa,TRUE,55 Cancri e,68,FALSE,0,0,0,0,0,TRUE,B,8,P
0417_02,Europa,FALSE,55 Cancri e,22,FALSE,0,1170,0,5467,1241,FALSE,B,8,P
0417_03,Europa,TRUE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,TRUE,B,8,P
0423_01,Europa,FALSE,TRAPPIST-1e,,FALSE,8,3584,0,13,57,TRUE,B,9,P
0425_01,Mars,FALSE,TRAPPIST-1e,37,FALSE,1094,2,26,34,1,FALSE,F,6,P
0425_02,Mars,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,TRUE,F,6,P
0425_03,Mars,TRUE,TRAPPIST-1e,31,FALSE,0,0,0,0,0,TRUE,F,6,P
0427_01,Europa,FALSE,TRAPPIST-1e,31,FALSE,417,,7185,562,792,TRUE,E,6,P
0428_01,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,4118,0,715,3139,TRUE,C,6,S
0429_01,Europa,FALSE,55 Cancri e,20,FALSE,2,10116,0,2,225,TRUE,A,5,S
0429_02,Europa,TRUE,55 Cancri e,46,FALSE,0,0,0,0,0,TRUE,A,5,S
0430_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,0,1026,0,16,0,TRUE,F,5,S
0431_01,Mars,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,TRUE,F,7,P
0432_01,Mars,FALSE,TRAPPIST-1e,17,FALSE,1483,10,0,0,0,FALSE,F,6,S
0433_01,Europa,,55 Cancri e,27,FALSE,0,0,0,0,0,TRUE,B,0,P
0433_02,Europa,FALSE,TRAPPIST-1e,47,FALSE,4,891,0,2962,3656,FALSE,B,0,P
0434_01,Mars,TRUE,TRAPPIST-1e,45,FALSE,0,0,0,0,0,TRUE,F,7,S
0435_01,Earth,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,TRUE,G,2,S
0436_01,Earth,FALSE,55 Cancri e,10,FALSE,0,0,0,0,0,TRUE,G,3,S
0436_02,Earth,FALSE,PSO J318.5-22,56,FALSE,46,11,0,622,0,FALSE,G,3,S
0437_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,382,0,22,467,0,FALSE,F,8,S
0437_02,Earth,FALSE,PSO J318.5-22,40,FALSE,7,0,840,26,0,FALSE,F,8,S
0438_01,Europa,TRUE,TRAPPIST-1e,40,FALSE,,0,0,0,0,TRUE,B,3,S
0439_01,Europa,FALSE,55 Cancri e,34,FALSE,,5637,45,1936,56,FALSE,C,3,P
0441_01,Earth,FALSE,55 Cancri e,32,FALSE,0,0,0,722,0,FALSE,F,9,S
0442_01,Earth,FALSE,TRAPPIST-1e,35,FALSE,7,1043,0,0,0,FALSE,F,8,P
0444_01,Mars,FALSE,TRAPPIST-1e,32,TRUE,2484,429,102,0,0,FALSE,D,5,P
0444_02,,FALSE,TRAPPIST-1e,26,TRUE,1869,0,136,0,0,FALSE,F,9,P
0445_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,1352,0,0,24,799,FALSE,F,0,S
0445_02,,FALSE,TRAPPIST-1e,26,FALSE,0,0,0,77,715,FALSE,E,5,S
0446_01,Europa,TRUE,55 Cancri e,22,FALSE,0,0,0,0,0,TRUE,B,1,P
0447_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,9,0,795,0,0,TRUE,F,1,S
0448_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,757,0,0,32,0,FALSE,E,7,P
0448_02,Earth,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,TRUE,G,1,P
0449_01,Earth,TRUE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,TRUE,G,4,S
0452_01,Mars,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,TRUE,E,6,S
0453_01,Europa,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,TRUE,B,4,S
0453_02,Europa,TRUE,55 Cancri e,34,FALSE,0,0,0,0,0,TRUE,,,
0453_03,Europa,TRUE,TRAPPIST-1e,74,FALSE,0,0,0,0,0,TRUE,B,4,S
0454_01,Europa,,55 Cancri e,28,TRUE,5,4288,0,745,5,TRUE,B,5,S
0454_02,Europa,TRUE,TRAPPIST-1e,42,FALSE,0,0,0,0,0,TRUE,B,5,S
0454_03,Europa,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,TRUE,B,5,S
0456_01,Earth,FALSE,TRAPPIST-1e,55,FALSE,210,185,188,59,73,FALSE,F,3,S
0457_01,Earth,FALSE,PSO J318.5-22,19,FALSE,0,0,747,26,0,TRUE,G,2,P
0457_02,Earth,TRUE,TRAPPIST-1e,6,FALSE,0,0,0,0,0,FALSE,G,2,P
0457_03,Earth,FALSE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,FALSE,G,2,P
0458_01,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,TRUE,D,6,S
0459_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,2156,0,0,59,2,FALSE,F,4,S
0460_01,Earth,TRUE,PSO J318.5-22,24,FALSE,0,0,0,0,0,TRUE,G,5,S
0461_01,Earth,FALSE,PSO J318.5-22,31,FALSE,0,869,0,0,0,TRUE,E,7,S
0461_02,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,70,182,612,20,TRUE,F,5,S
0461_03,Earth,FALSE,55 Cancri e,1,FALSE,0,0,0,0,0,TRUE,G,6,S
0462_01,Earth,TRUE,,50,FALSE,0,0,0,0,0,FALSE,G,7,S
0463_01,Mars,FALSE,TRAPPIST-1e,34,FALSE,865,0,257,,35,FALSE,F,0,P
0463_02,Mars,FALSE,TRAPPIST-1e,14,FALSE,928,852,81,0,0,FALSE,F,0,P
0465_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,4,10,0,1178,428,FALSE,E,8,P
0465_02,Earth,FALSE,TRAPPIST-1e,,FALSE,0,654,22,146,4,TRUE,E,8,P
0466_01,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,0,863,1,1,FALSE,F,1,P
0468_01,Earth,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,FALSE,,,
0470_01,Mars,TRUE,55 Cancri e,25,FALSE,0,0,0,0,,TRUE,F,6,S
0470_02,,TRUE,TRAPPIST-1e,36,FALSE,0,0,0,0,0,TRUE,F,6,S
0471_01,Europa,FALSE,TRAPPIST-1e,16,FALSE,0,45,2,5183,170,FALSE,B,2,P
0471_02,Europa,FALSE,55 Cancri e,30,FALSE,0,7972,0,0,4,TRUE,B,2,P
0472_01,Earth,FALSE,PSO J318.5-22,37,FALSE,0,10,544,9,299,FALSE,F,7,S
0474_01,Earth,TRUE,55 Cancri e,15,FALSE,0,0,0,0,0,TRUE,G,9,S
0475_01,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,0,38,9,943,FALSE,E,9,P
0476_01,Mars,FALSE,PSO J318.5-22,27,FALSE,,6,145,144,0,FALSE,F,3,P
0476_02,Mars,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,TRUE,F,3,P
0476_03,Mars,TRUE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,TRUE,F,3,P
0477_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,5,0,1619,0,FALSE,E,0,P
0480_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,,34,23,0,275,FALSE,G,4,P
0481_01,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,TRUE,G,0,S
0482_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,118,0,5,665,FALSE,E,8,S
0482_02,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,14,0,0,615,FALSE,F,8,S
0485_01,Europa,FALSE,55 Cancri e,21,FALSE,0,33,0,3348,55,FALSE,B,7,S
0487_01,Europa,,TRAPPIST-1e,39,FALSE,172,1794,12,4303,246,FALSE,C,9,S
0488_01,Earth,TRUE,PSO J318.5-22,28,FALSE,0,0,,0,0,FALSE,G,6,P
0490_01,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,TRUE,G,1,S
0498_01,Europa,TRUE,55 Cancri e,27,FALSE,0,,0,0,0,TRUE,,,
0498_02,Europa,TRUE,55 Cancri e,46,FALSE,0,0,0,,0,TRUE,B,8,S
0499_01,Mars,TRUE,55 Cancri e,27,FALSE,0,0,0,0,0,TRUE,F,9,S
0499_02,Mars,FALSE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,FALSE,E,9,S
0500_01,Mars,FALSE,55 Cancri e,21,FALSE,513,0,1749,82,0,TRUE,D,9,P
0501_01,Europa,FALSE,TRAPPIST-1e,42,FALSE,0,929,967,,481,FALSE,E,2,P
0502_01,Mars,FALSE,TRAPPIST-1e,22,FALSE,10,0,817,471,0,FALSE,,,
0503_01,Mars,FALSE,TRAPPIST-1e,10,FALSE,0,0,0,0,0,TRUE,F,0,S
0503_02,Mars,FALSE,TRAPPIST-1e,43,FALSE,1821,0,47,29,0,FALSE,F,0,S
0503_03,Mars,FALSE,TRAPPIST-1e,42,FALSE,1246,35,16,0,0,FALSE,E,1,S
0504_01,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,TRUE,B,9,S
0504_02,Europa,TRUE,55 Cancri e,54,FALSE,0,0,0,0,0,TRUE,B,9,S
0504_03,Europa,TRUE,,24,FALSE,0,0,0,0,0,TRUE,B,9,S
0504_04,Europa,FALSE,TRAPPIST-1e,64,FALSE,0,1737,11,401,752,FALSE,B,9,S
0504_05,Europa,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,TRUE,B,9,S
0504_06,,TRUE,55 Cancri e,53,FALSE,0,0,0,0,0,TRUE,B,9,S
0506_01,Mars,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,TRUE,F,1,S
0507_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,TRUE,G,4,S
0510_01,Europa,FALSE,TRAPPIST-1e,59,FALSE,0,16521,0,323,0,TRUE,C,6,P
0512_01,Europa,FALSE,55 Cancri e,32,FALSE,0,5755,0,59,122,TRUE,D,8,S
0512_02,Europa,TRUE,TRAPPIST-1e,55,FALSE,0,0,0,0,0,TRUE,D,8,S
0513_01,Earth,TRUE,PSO J318.5-22,21,FALSE,0,0,0,0,0,TRUE,G,8,P
0515_01,Europa,TRUE,TRAPPIST-1e,50,FALSE,0,0,0,0,0,TRUE,B,0,S
0516_01,Europa,FALSE,55 Cancri e,55,FALSE,113,2492,41,0,2376,FALSE,A,6,S
0517_01,Earth,FALSE,TRAPPIST-1e,,FALSE,1445,0,1,2,73,FALSE,F,9,P
0518_01,,TRUE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,TRUE,F,2,S
0519_01,Earth,TRUE,TRAPPIST-1e,,FALSE,0,0,0,0,0,TRUE,G,7,S
0520_01,Earth,FALSE,TRAPPIST-1e,55,FALSE,62,,0,0,,FALSE,G,8,S
0521_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,39,263,0,0,,TRUE,E,2,S
0522_01,Earth,FALSE,TRAPPIST-1e,42,FALSE,0,0,750,0,156,FALSE,E,3,P
0523_01,Earth,FALSE,TRAPPIST-1e,35,FALSE,553,213,1733,0,6,TRUE,E,3,S
0525_01,Earth,TRUE,TRAPPIST-1e,47,FALSE,0,0,0,0,0,TRUE,,,
0527_01,Mars,FALSE,55 Cancri e,,FALSE,1172,11,3,0,4,FALSE,F,3,S
0527_02,Mars,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,TRUE,F,3,S
0528_01,Europa,FALSE,TRAPPIST-1e,46,FALSE,0,1119,0,3427,6595,FALSE,C,7,P
0529_01,Earth,TRUE,PSO J318.5-22,26,FALSE,0,0,0,0,0,FALSE,G,1,P
0531_01,Earth,TRUE,55 Cancri e,1,FALSE,0,0,0,0,0,FALSE,G,2,P
0531_02,Earth,TRUE,55 Cancri e,,FALSE,0,0,0,0,0,TRUE,G,2,P
0533_01,Mars,FALSE,TRAPPIST-1e,33,FALSE,20,0,384,557,0,FALSE,D,1,P
0534_01,Europa,FALSE,TRAPPIST-1e,34,FALSE,98,715,29,5732,1902,FALSE,B,3,P
0534_02,Europa,FALSE,TRAPPIST-1e,49,FALSE,3573,1308,316,641,25,FALSE,B,3,P
0537_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,5,0,320,352,FALSE,G,3,P
0538_01,Earth,FALSE,TRAPPIST-1e,28,FALSE,0,1073,0,0,5,TRUE,F,0,P
0539_01,Europa,TRUE,TRAPPIST-1e,,FALSE,0,0,,0,0,TRUE,C,8,P
0539_02,Europa,TRUE,55 Cancri e,36,FALSE,0,0,0,0,0,TRUE,C,8,P
0539_03,,TRUE,55 Cancri e,30,FALSE,0,0,0,0,0,TRUE,C,8,P
0539_04,Europa,TRUE,TRAPPIST-1e,49,FALSE,0,0,0,0,0,TRUE,C,8,P
0539_05,Europa,FALSE,TRAPPIST-1e,38,FALSE,0,1793,479,9,4987,FALSE,C,8,P
0540_01,Mars,TRUE,TRAPPIST-1e,31,FALSE,0,0,0,0,0,TRUE,F,5,S
0540_02,,FALSE,TRAPPIST-1e,17,FALSE,1471,0,0,45,16,FALSE,F,5,S
0542_01,Earth,FALSE,TRAPPIST-1e,26,FALSE,9,0,0,0,878,FALSE,G,4,P
0545_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,59,0,0,681,0,FALSE,F,1,P
0546_01,Earth,FALSE,55 Cancri e,24,FALSE,930,691,838,0,0,FALSE,F,6,S
0547_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,15,831,16,3,FALSE,F,7,S
0548_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,86,704,0,1,TRUE,E,6,S
0549_01,Mars,FALSE,PSO J318.5-22,32,FALSE,666,0,0,252,1,TRUE,D,9,S
0549_02,Mars,TRUE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,TRUE,F,8,S
0550_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,13,12,0,762,0,TRUE,F,9,S
0551_01,Earth,FALSE,TRAPPIST-1e,42,FALSE,126,0,266,445,12,FALSE,G,0,S
0552_01,Europa,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,TRUE,C,1,S
0553_01,Europa,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,TRUE,C,9,P
0553_02,Europa,FALSE,TRAPPIST-1e,37,FALSE,0,6506,0,764,0,TRUE,C,9,P
0555_01,Europa,TRUE,55 Cancri e,61,FALSE,0,0,0,0,0,TRUE,C,0,P
0555_02,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,165,1,2525,0,FALSE,C,0,P
0556_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,1428,0,1,19,TRUE,F,0,S
0559_01,Earth,FALSE,PSO J318.5-22,21,FALSE,0,12,580,0,79,FALSE,F,2,S
0560_01,Earth,FALSE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,FALSE,G,1,S
0560_02,Earth,FALSE,PSO J318.5-22,12,FALSE,0,0,0,0,0,TRUE,G,1,S
0560_03,,FALSE,TRAPPIST-1e,44,FALSE,1440,293,74,32,0,TRUE,F,3,S
0561_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,332,442,0,FALSE,G,2,S
0563_01,Mars,FALSE,55 Cancri e,33,FALSE,840,642,402,21,0,FALSE,F,4,P
0564_01,Europa,TRUE,55 Cancri e,32,FALSE,0,0,0,0,0,TRUE,B,4,P
0564_02,Europa,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,TRUE,B,4,P
0564_03,Europa,FALSE,,28,FALSE,0,410,2,1354,3695,FALSE,B,4,P
0565_01,Mars,FALSE,TRAPPIST-1e,31,FALSE,697,0,612,0,0,FALSE,F,5,P
0566_01,Mars,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,TRUE,E,7,S
0567_01,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,TRUE,G,3,S
